
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\sky_irrad\irrad_sky__00073.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:33:07
VNIR integration time : 136
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 2.5
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2070
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:27:15 2024
DCC value was 0
Data is not compared to a white reference
There was a remote cosine receptor attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	rad_sky-00073.asd
1244	 0.232551002562213 
1245	 0.232531499013955 
1246	 0.232337233309687 
1247	 0.23175688170849 
1248	 0.23153983110338 
1249	 0.231863104837721 
1250	 0.231002151168621 
1251	 0.229881882624188 
1252	 0.228428533917228 
1253	 0.226170681042149 
1254	 0.223881927988619 
1255	 0.22170160826448 
1256	 0.218969226501162 
1257	 0.215540890720775 
1258	 0.212208837356697 
1259	 0.208759920127053 
1260	 0.205038718226068 
1261	 0.200700274041632 
1262	 0.196911035993244 
1263	 0.193117661590592 
1264	 0.18928312342028 
1265	 0.186444558993128 
1266	 0.183872952712088 
1267	 0.182829758288651 
1268	 0.18200673314573 
1269	 0.183713494254869 
1270	 0.187929937105471 
1271	 0.191513230992017 
1272	 0.197573439373792 
1273	 0.201310717008205 
1274	 0.204357219875885 
1275	 0.206668230042152 
1276	 0.207939117776721 
1277	 0.208993538891325 
1278	 0.209073016170098 
1279	 0.209500945557544 
1280	 0.209709330622584 
1281	 0.209647438565261 
1282	 0.210346208629757 
1283	 0.211890594090813 
1284	 0.213027887060717 
1285	 0.214661660139354 
1286	 0.215643011045235 
1287	 0.216477760894916 
1288	 0.216725885804639 
1289	 0.216565747223076 
1290	 0.216320184648989 
1291	 0.215634600383972 
1292	 0.214837051600231 
1293	 0.214120064666277 
1294	 0.212849419730735 
1295	 0.210684681788704 
1296	 0.209128573193229 
1297	 0.207810074696366 
1298	 0.206074062460462 
1299	 0.204461208754972 
1300	 0.20263737104597 
1301	 0.200474938740575 
1302	 0.198228099842187 
1303	 0.19582438118473 
1304	 0.193752652828555 
1305	 0.191458436980984 
1306	 0.188720650279339 
1307	 0.186406908657442 
1308	 0.184673463170928 
1309	 0.182069501622557 
1310	 0.179309772371706 
1311	 0.17633284441172 
1312	 0.171878288196144 
1313	 0.169338044566697 
1314	 0.167681839125416 
1315	 0.165954268524564 
1316	 0.165749015004207 
1317	 0.164544197165264 
1318	 0.162784577612936 
1319	 0.160943921774367 
1320	 0.15881901350634 
1321	 0.157042002483989 
1322	 0.155985553305401 
1323	 0.154592660606868 
1324	 0.151983787448753 
1325	 0.149761181045267 
1326	 0.144803977922769 
1327	 0.137227826842106 
1328	 0.130685825336584 
1329	 0.121464865786248 
1330	 0.116112719838836 
1331	 0.111768698547032 
1332	 0.109405128426696 
1333	 0.110429300145896 
1334	 0.110504126561036 
1335	 0.112532015879661 
1336	 0.112783574432001 
1337	 0.112767463316858 
1338	 0.111708933955948 
1339	 0.110128623569081 
1340	 0.106799045721259 
1341	 0.102145889527522 
1342	 9.61450294857401E-02 
1343	 8.79547302068314E-02 
1344	 0.078363852655763 
1345	 6.89533211089908E-02 
1346	 5.77858934999382E-02 
1347	 0.048188405371926 
1348	 3.84379903198091E-02 
1349	 3.00013122432514E-02 
1350	 0.022598440174649 
1351	 1.62411718094485E-02 
1352	 1.12579368063977E-02 
1353	 7.19357284277776E-03 
1354	 4.90982111308767E-03 
1355	 2.71435086757175E-03 
1356	 1.79611024669267E-03 
1357	 9.62309672982344E-04 
1358	 9.18882226516584E-04 
1359	 5.32830408749273E-04 
1360	 1.72603786962721E-04 
1361	 1.26692690438193E-04 
1362	 1.29722948547021E-04 
1363	 2.21836953475385E-04 
1364	 7.37304288232913E-04 
1365	 9.66998457671336E-04 
1366	 1.36482775689544E-03 
1367	 1.46472592817755E-03 
1368	 1.61657813747257E-03 
1369	 1.76205819397967E-03 
1370	 2.02482902261013E-03 
1371	 2.30238472808916E-03 
1372	 2.5344259713958E-03 
1373	 3.22138674213909E-03 
1374	 3.11663531395018E-03 
1375	 2.26538696910251E-03 
1376	 1.90591286560772E-03 
1377	 1.13892436677749E-03 
1378	 8.48703558094335E-04 
1379	 1.25848532027688E-03 
1380	 1.2656508326617E-03 
1381	 1.51564557232842E-03 
1382	 1.29222003414883E-03 
1383	 7.95552347342656E-05 
1384	-1.40860043366149E-04 
1385	-5.43058730376942E-05 
1386	-2.29988144504236E-05 
1387	 9.33481441241994E-04 
1388	 1.73618808329779E-03 
1389	 1.81097158766109E-03 
1390	 2.10404839237827E-03 
1391	 2.39472650894524E-03 
1392	 2.65079898759647E-03 
1393	 2.86073466846352E-03 
1394	 3.14359693309423E-03 
1395	 3.30024793860071E-03 
1396	 3.3725757499829E-03 
1397	 3.28148482528686E-03 
1398	 2.83510611432353E-03 
1399	 0.003047718574829 
1400	 3.40301411404749E-03 
1401	 3.74543091963998E-03 
1402	 0.00489421622599 
1403	 5.17205156833686E-03 
1404	 4.83022500324182E-03 
1405	 4.68788377896791E-03 
1406	 0.004046002259348 
1407	 4.02442691163535E-03 
1408	 4.07646507784803E-03 
1409	 4.53231646134759E-03 
1410	 5.58158065858865E-03 
1411	 6.35910274042906E-03 
1412	 7.95592769982218E-03 
1413	 9.77141005243767E-03 
1414	 1.09726162312391E-02 
1415	 1.21451850642464E-02 
1416	 1.26357421404964E-02 
1417	 1.18969805228122E-02 
1418	 0.012603471785816 
1419	 1.35721315509377E-02 
1420	 1.47503142366372E-02 
1421	 1.65748054198888E-02 
1422	 1.83260455421779E-02 
1423	 2.04438706012419E-02 
1424	 0.021869381652114 
1425	 2.33092030553056E-02 
1426	 2.43908015881194E-02 
1427	 2.49345890688128E-02 
1428	 2.51822493443382E-02 
1429	 2.50246697896331E-02 
1430	 0.025245352931417 
1431	 2.51996388768967E-02 
1432	 2.52981215989631E-02 
1433	 2.59736012013091E-02 
1434	 2.61680814486528E-02 
1435	 0.025680781556699 
1436	 2.56968168481148E-02 
1437	 2.56191017937595E-02 
1438	 0.026133481786244 
1439	 2.66022586836244E-02 
1440	 0.027558534318714 
1441	 2.85560179777609E-02 
1442	 2.95626930162543E-02 
1443	 3.12509896358591E-02 
1444	 3.32828841781499E-02 
1445	 3.51281822473292E-02 
1446	 3.74121043014141E-02 
1447	 3.89723882102032E-02 
1448	 3.97759028584064E-02 
1449	 4.16563775672954E-02 
1450	 4.33405853738826E-02 
1451	 4.61155995949005E-02 
1452	 4.98622864944244E-02 
1453	 5.37598991396735E-02 
1454	 0.058950369423269 
1455	 6.25688036890906E-02 
1456	 6.67819781107512E-02 
1457	 6.89131276930243E-02 
1458	 0.069559001895677 
1459	 6.94357299175759E-02 
1460	 6.77624844925128E-02 
1461	 6.60284982776361E-02 
1462	 6.34213536465397E-02 
1463	 6.07609743722312E-02 
1464	 0.057562870656719 
1465	 5.46832477503063E-02 
1466	 5.09990200734547E-02 
1467	 4.85326474162944E-02 
1468	 4.63650334350671E-02 
1469	 4.51095830678267E-02 
1470	 4.48556062275894E-02 
1471	 4.61317087670526E-02 
1472	 4.87486249476246E-02 
1473	 5.17549619580343E-02 
1474	 5.42948520031742E-02 
1475	 5.78326364440929E-02 
1476	 5.92835350203036E-02 
1477	 5.93256064152322E-02 
1478	 6.03474393296639E-02 
1479	 6.03522769642235E-02 
1480	 6.19993000983303E-02 
1481	 6.48798509421234E-02 
1482	 0.067253918642012 
1483	 7.01606466943308E-02 
1484	 7.25746237267603E-02 
1485	 7.42716991044438E-02 
1486	 7.70520563477099E-02 
1487	 7.97701776380276E-02 
1488	 8.35873917124713E-02 
1489	 8.92028341007371E-02 
1490	 9.35188804489599E-02 
1491	 9.81952067236281E-02 
1492	 0.101966627621423 
1493	 0.104771902405075 
1494	 0.107520794075681 
1495	 0.109854725399096 
1496	 0.112212766582893 
1497	 0.114668274773656 
1498	 0.116430405263807 
1499	 0.118188858703347 
1500	 0.119136512273123 
1501	 0.118512780900792 
1502	 0.118722573597777 
1503	 0.118575692335735 
1504	 0.118850445852865 
1505	 0.120528328070618 
1506	 0.12302176079644 
1507	 0.125655219111005 
1508	 0.128444348081316 
1509	 0.130407542876854 
1510	 0.131834029127076 
1511	 0.133407064336069 
1512	 0.134822810512583 
1513	 0.135819819933238 
1514	 0.136723087754665 
1515	 0.13724675025287 
1516	 0.136931994425778 
1517	 0.137457038296299 
1518	 0.13817805491851 
1519	 0.138926449731925 
1520	 0.140124344388376 
1521	 0.14093836017534 
1522	 0.141738452646451 
1523	 0.142142765546596 
1524	 0.142223247098951 
1525	 0.142398373935249 
1526	 0.142312691029051 
1527	 0.14228225745881 
1528	 0.142163856210774 
1529	 0.142338612475731 
1530	 0.142562898517457 
1531	 0.142830229873771 
1532	 0.1436512755269 
1533	 0.143922195861246 
1534	 0.143888055557217 
1535	 0.143782380518417 
1536	 0.143143124993093 
1537	 0.142973504502464 
1538	 0.142979468686573 
1539	 0.142989867292961 
1540	 0.143396304393728 
1541	 0.143542952633231 
1542	 0.143376279386112 
1543	 0.143433563610925 
1544	 0.143709199708257 
1545	 0.143729017705083 
1546	 0.143846108615419 
1547	 0.143734580660361 
1548	 0.143417392069214 
1549	 0.142679471393746 
1550	 0.14236898496214 
1551	 0.142142178139337 
1552	 0.141747522187407 
1553	 0.141378573284061 
1554	 0.1411176530384 
1555	 0.140784950099042 
1556	 0.140420235059881 
1557	 0.140257417502592 
1558	 0.139866474307706 
1559	 0.139141331521744 
1560	 0.138769548715492 
1561	 0.138636346208401 
1562	 0.138236177063121 
1563	 0.138078798635206 
1564	 0.137186716897203 
1565	 0.13590002731204 
1566	 0.134451190395282 
1567	 0.132423603610685 
1568	 0.1306777461847 
1569	 0.128766592192229 
1570	 0.127135870405375 
1571	 0.125477074095427 
1572	 0.124208658202293 
1573	 0.123125628211657 
1574	 0.122412619033151 
1575	 0.121978162464152 
1576	 0.121883649880247 
1577	 0.122095357877045 
1578	 0.122673316447264 
1579	 0.123854676687464 
1580	 0.124835147477625 
1581	 0.126285781989973 
1582	 0.1272410616352 
1583	 0.128207226953039 
1584	 0.128569407355551 
1585	 0.128305662084229 
1586	 0.128154898397602 
1587	 0.127418127689233 
1588	 0.127088600209517 
1589	 0.127004749759642 
1590	 0.126909887990595 
1591	 0.12688216940485 
1592	 0.126905456350666 
1593	 0.127185836334214 
1594	 0.127151118277729 
1595	 0.127353848213719 
1596	 0.126932987173155 
1597	 0.125930532223666 
1598	 0.124871853563823 
1599	 0.123116199574662 
1600	 0.121770290828593 
1601	 0.120289496047187 
1602	 0.119282000752204 
1603	 0.118675696759493 
1604	 0.118207687865435 
1605	 0.118170072401487 
1606	 0.118376278490459 
1607	 0.118508657439892 
1608	 0.118591664395866 
1609	 0.118742977001113 
1610	 0.119025581559742 
1611	 0.119889497893784 
1612	 0.121136148392419 
1613	 0.121889393775854 
1614	 0.122789689886633 
1615	 0.123286639775126 
1616	 0.123229022079112 
1617	 0.123746763235523 
1618	 0.123980910831054 
1619	 0.123745250378749 
1620	 0.123773054359852 
1621	 0.123869129596332 
1622	 0.123848610529384 
1623	 0.123942494135701 
1624	 0.124307530043241 
1625	 0.124520481110533 
1626	 0.124634028248414 
1627	 0.124724465322448 
1628	 0.125043057361698 
1629	 0.124756157840381 
1630	 0.124111610368359 
1631	 0.123432308268923 
1632	 0.122348461874933 
1633	 0.12159477855631 
1634	 0.120944255252239 
1635	 0.120048560341337 
1636	 0.11915644878069 
1637	 0.118091481175281 
1638	 0.116606499030802 
1639	 0.1157450973023 
1640	 0.115004835837043 
1641	 0.11457953507619 
1642	 0.11469976660481 
1643	 0.114496408395459 
1644	 0.114156356006696 
1645	 0.114237619372463 
1646	 0.114643295216887 
1647	 0.114706060818805 
1648	 0.11499478637199 
1649	 0.114996990648566 
1650	 0.114484929356012 
1651	 0.114171238337232 
1652	 0.113926531015437 
1653	 0.113872641129409 
1654	 0.113808022614179 
1655	 0.113915993442164 
1656	 0.114633573429771 
1657	 0.114546673362986 
1658	 0.113998139050356 
1659	 0.113469581673208 
1660	 0.112445396188699 
1661	 0.111519196505075 
1662	 0.1104002675353 
1663	 0.10991849054081 
1664	 0.110024291934602 
1665	 0.109078722901774 
1666	 0.107798788307771 
1667	 0.10680743504341 
1668	 0.104167945531544 
1669	 0.103070838363059 
1670	 0.104988799866967 
1671	 0.104443735359289 
1672	 0.102969884719808 
1673	 0.101399252678501 
1674	 0.097767293226106 
1675	 9.54536363128175E-02 
1676	 9.43504169522746E-02 
1677	 9.33953426963255E-02 
1678	 9.28965255152425E-02 
1679	 9.33105548595077E-02 
1680	 9.50595775113793E-02 
1681	 9.53568296354598E-02 
1682	 9.55878945196251E-02 
1683	 9.56002982034673E-02 
1684	 9.42985991143507E-02 
1685	 9.43578107972659E-02 
1686	 9.53368209757075E-02 
1687	 9.55512097448941E-02 
1688	 0.096108635478149 
1689	 9.62388687386787E-02 
1690	 9.56199885669766E-02 
1691	 9.59955720473692E-02 
1692	 9.73262534062468E-02 
1693	 9.72278270756484E-02 
1694	 9.63786833649039E-02 
1695	 9.64065118449011E-02 
1696	 9.57160244459664E-02 
1697	 9.56800789162759E-02 
1698	 0.097607166468961 
1699	 9.72470824890198E-02 
1700	 9.51351981842868E-02 
1701	 9.44342484356386E-02 
1702	 9.37073459841843E-02 
1703	 9.27206572793539E-02 
1704	 9.22367630004968E-02 
1705	 9.18300033385592E-02 
1706	 9.00639845183797E-02 
1707	 8.94892582612231E-02 
1708	 9.11508689512671E-02 
1709	 9.04487325769558E-02 
1710	 8.90931330159593E-02 
1711	 8.82235189618867E-02 
1712	 8.57334192318189E-02 
1713	 8.56590518488183E-02 
1714	 8.65284095568584E-02 
1715	 8.67919592462791E-02 
1716	 0.088918590764069 
1717	 8.91176394022437E-02 
1718	 8.88564900591915E-02 
1719	 8.78702043834321E-02 
1720	 8.48298577482589E-02 
1721	 8.32872560032839E-02 
1722	 8.14031821561829E-02 
1723	 8.08390745789327E-02 
1724	 8.17945580860123E-02 
1725	 8.33510186300357E-02 
1726	 8.46196588906004E-02 
1727	 8.71086297229981E-02 
1728	 8.76775056062392E-02 
1729	 8.67856518636736E-02 
1730	 8.68986938853233E-02 
1731	 8.50400626370566E-02 
1732	 8.39745459709434E-02 
1733	 8.34675997465403E-02 
1734	 8.13767491877504E-02 
1735	 8.03436180290737E-02 
1736	 7.81600821208336E-02 
1737	 7.60292380585712E-02 
1738	 7.64656572100443E-02 
1739	 7.63794065537714E-02 
1740	 7.56060090793493E-02 
1741	 7.46151480954628E-02 
1742	 0.072614627526042 
1743	 7.10661526885209E-02 
1744	 7.14469600471714E-02 
1745	 7.27587481327499E-02 
1746	 7.35193888531822E-02 
1747	 7.49640553534441E-02 
1748	 7.56363683098075E-02 
1749	 7.55502708805437E-02 
1750	 7.64287595209383E-02 
1751	 7.64027512334254E-02 
1752	 7.69624721204261E-02 
1753	 7.80253155993644E-02 
1754	 7.78172804045285E-02 
1755	 7.74346319940556E-02 
1756	 7.73027381326803E-02 
1757	 7.73908844176678E-02 
1758	 7.78141833884351E-02 
1759	 7.76662146340321E-02 
1760	 7.62927177340324E-02 
1761	 7.38463998940879E-02 
1762	 7.13228146875746E-02 
1763	 0.070257788681134 
1764	 6.98172125019615E-02 
1765	 7.01855967489423E-02 
1766	 7.10936383517823E-02 
1767	 7.08637545951377E-02 
1768	 7.02553264642798E-02 
1769	 6.94073945364808E-02 
1770	 6.78401057664696E-02 
1771	 0.066590602409768 
1772	 6.55762200900453E-02 
1773	 6.39290991074091E-02 
1774	 6.24777865797827E-02 
1775	 6.07869051611342E-02 
1776	 5.91951718513057E-02 
1777	 5.82669283901662E-02 
1778	 0.057443968850597 
1779	 5.64959938288621E-02 
1780	 5.50945907376773E-02 
1781	 5.47634635185246E-02 
1782	 5.40208620077197E-02 
1783	 5.20736346423314E-02 
1784	 5.16930028599158E-02 
1785	 4.98869688613937E-02 
1786	 4.76530784083201E-02 
1787	 4.86082570126527E-02 
1788	 4.79402462641901E-02 
1789	 4.77552824315291E-02 
1790	 4.60905895504998E-02 
1791	 4.20179297489005E-02 
1792	 3.91233819515433E-02 
1793	 3.56641528672584E-02 
1794	 3.33235679878751E-02 
1795	 3.14928866805184E-02 
1796	 3.07323164218705E-02 
1797	 2.99057599917293E-02 
1798	 2.73350124374013E-02 
1799	 2.49309680045507E-02 
1800	 2.25880654533178E-02 
1801	 1.60747260346608E-02 
1802	 1.43670909915631E-02 
1803	 1.46154313238256E-02 
1804	 1.39749005118369E-02 
1805	 1.46203766711619E-02 
1806	 1.40792594605825E-02 
1807	 1.30866119520752E-02 
1808	 1.14337106166345E-02 
1809	 9.86645837679001E-03 
1810	 8.99092410167948E-03 
1811	 7.96258176522688E-03 
1812	 6.76527075577892E-03 
1813	 6.36949637889341E-03 
1814	 6.63262437551174E-03 
1815	 6.18193690400597E-03 
1816	 5.92703356717294E-03 
1817	 5.59248552310882E-03 
1818	 4.65789984964521E-03 
1819	 4.28226801892625E-03 
1820	 3.81898418355645E-03 
1821	 3.52030354495384E-03 
1822	 3.44424148655228E-03 
1823	 3.56464424865443E-03 
1824	 3.4365732012844E-03 
1825	 4.02356859055235E-03 
1826	 3.73027723977391E-03 
1827	 2.75792119174731E-03 
1828	 1.34434113694049E-03 
1829	 4.8957663691028E-04 
1830	-4.85928231655462E-04 
1831	-8.2827918796216E-04 
1832	-4.71949496690037E-04 
1833	-3.24811034223138E-04 
1834	 3.57239774547731E-04 
1835	 4.67653694743045E-04 
1836	 5.32649894654224E-05 
1837	 3.90192059543053E-04 
1838	 7.48410122522937E-04 
1839	 3.39805592364985E-04 
1840	 6.23952404320575E-04 
1841	 2.52064633730325E-04 
1842	-6.13568537884175E-06 
1843	-4.7618635178214E-04 
1844	-7.9148174372138E-04 
1845	-1.34941040730187E-03 
1846	-1.28145190769899E-03 
1847	-9.5196644276336E-04 
1848	-1.23206698601689E-03 
1849	-1.06208960723215E-03 
1850	-6.44460379364275E-04 
1851	-4.14574155499186E-04 
1852	-3.98812259236205E-04 
1853	-7.18145793800904E-05 
1854	 5.91521413391476E-04 
1855	 7.42859278327335E-04 
1856	 7.51751686325631E-04 
1857	 8.15846427993872E-04 
1858	 2.18485933642762E-04 
1859	 8.44153967072096E-05 
1860	 6.04446337665782E-04 
1861	 5.68858439764775E-04 
1862	 5.24878024874551E-04 
1863	 5.59189372113241E-04 
1864	 5.69617615820713E-04 
1865	 1.69863206725493E-04 
1866	 2.99077520419605E-04 
1867	 8.32502612795667E-04 
1868	 1.3434798298405E-03 
1869	 1.39816520416585E-03 
1870	 1.44888545661277E-03 
1871	 1.33696822082765E-03 
1872	 3.76843333959011E-04 
1873	-3.2824606259084E-05 
1874	-1.92861438713089E-04 
1875	-3.74670317070153E-04 
1876	-6.80465367619191E-04 
1877	-4.42269538436247E-04 
1878	 1.28492368592307E-04 
1879	 1.57642003550831E-04 
1880	 3.87988680095426E-04 
1881	 8.62886290944682E-04 
1882	 6.75201537737791E-04 
1883	 7.59612605936101E-04 
1884	 9.29984642044819E-04 
1885	 1.10612214974488E-03 
1886	 1.35092420416942E-03 
1887	 1.80497915485412E-03 
1888	 1.69639976291989E-03 
1889	 1.2647775347541E-03 
1890	 6.98095087853447E-04 
1891	 2.76067501378204E-04 
1892	 7.82295055264491E-05 
1893	-6.08511567474453E-05 
1894	-9.45251953195848E-05 
1895	 1.18614883775355E-04 
1896	 6.22288711532266E-04 
1897	 8.81682201864872E-04 
1898	 0.00079773213643 
1899	 9.60784609630318E-04 
1900	 5.48704538764954E-04 
1901	 1.0999860223368E-04 
1902	 0.000519639619564 
1903	 6.94535880418722E-04 
1904	 5.61866238540666E-04 
1905	 6.90061336293497E-04 
1906	 8.79208944603575E-04 
1907	 9.88925566245979E-04 
1908	 1.27356657403924E-03 
1909	 1.91680408264402E-03 
1910	 2.20593230722015E-03 
1911	 1.84098671536203E-03 
1912	 1.30842930965709E-03 
1913	 7.73773155809387E-04 
1914	 5.89858823429403E-04 
1915	 8.8163373556743E-04 
1916	 1.17646633137181E-03 
1917	 1.34664313129891E-03 
1918	 1.43187577490686E-03 
1919	 1.57204892176237E-03 
1920	 1.89153759033466E-03 
1921	 1.94726415302139E-03 
1922	 2.2122303721325E-03 
1923	 2.47920883952471E-03 
1924	 2.34528275550375E-03 
1925	 2.2291013930695E-03 
1926	 2.00726758584933E-03 
1927	 1.93307849405559E-03 
1928	 1.75425160808996E-03 
1929	 1.5545541651463E-03 
1930	 1.66198978909473E-03 
1931	 2.48246903498986E-03 
1932	 3.07972920516821E-03 
1933	 3.72784484523291E-03 
1934	 4.79411289719055E-03 
1935	 5.02056922373316E-03 
1936	 0.004983660987694 
1937	 5.23020724745904E-03 
1938	 5.31528787218634E-03 
1939	 5.76698811166877E-03 
1940	 6.29827387450628E-03 
1941	 7.16655365681234E-03 
1942	 7.93945391413367E-03 
1943	 8.59533227490512E-03 
1944	 8.6460212542205E-03 
1945	 8.62275931188203E-03 
1946	 8.79900054425027E-03 
1947	 8.80996876723402E-03 
1948	 9.32927002431778E-03 
1949	 1.02044788749194E-02 
1950	 1.05555731734846E-02 
1951	 1.04744759627702E-02 
1952	 1.01450367860318E-02 
1953	 9.29154252255579E-03 
1954	 8.13236900426543E-03 
1955	 7.26755310688326E-03 
1956	 6.88321756346055E-03 
1957	 7.70074961073417E-03 
1958	 8.80705008397479E-03 
1959	 1.00730089565611E-02 
1960	 1.16485734160378E-02 
1961	 1.24500231524082E-02 
1962	 1.35911568947892E-02 
1963	 1.46510040610875E-02 
1964	 1.61834567176569E-02 
1965	 1.79319186272836E-02 
1966	 2.00808969280873E-02 
1967	 0.022206573554097 
1968	 2.36432307145209E-02 
1969	 2.47934501275124E-02 
1970	 2.58618470661814E-02 
1971	 2.68193538506652E-02 
1972	 2.85992316044252E-02 
1973	 3.05223851658626E-02 
1974	 3.33160850590111E-02 
1975	 3.50727376884337E-02 
1976	 3.69823127439668E-02 
1977	 0.037659231273754 
1978	 3.80454708607307E-02 
1979	 3.85363672292284E-02 
1980	 3.93390884662083E-02 
1981	 4.11364450274069E-02 
1982	 4.26261552134405E-02 
1983	 4.32968894478257E-02 
1984	 0.043397155178243 
1985	 4.27578670246698E-02 
1986	 4.23729636149066E-02 
1987	 4.14031394455484E-02 
1988	 4.11359316193306E-02 
1989	 4.12206333548502E-02 
1990	 4.15093250397697E-02 
1991	 0.04193797871405 
1992	 4.17987482321967E-02 
1993	 4.04965333927788E-02 
1994	 3.82155107073137E-02 
1995	 3.46834723604682E-02 
1996	 3.03616969893041E-02 
1997	 2.61502270992473E-02 
1998	 2.08928319474755E-02 
1999	 1.68745577495148E-02 
2000	 1.26062412620681E-02 
2001	 9.75882623742487E-03 
2002	 7.72138182505094E-03 
2003	 6.6731713987052E-03 
2004	 6.50709548833347E-03 
2005	 7.16965748724145E-03 
2006	 8.30568136762585E-03 
2007	 9.7607352667307E-03 
2008	 1.10941663116459E-02 
2009	 1.17543771072935E-02 
2010	 1.21383929208358E-02 
2011	 1.18992656076642E-02 
2012	 1.18025740817421E-02 
2013	 1.10670309913905E-02 
2014	 1.11797873354828E-02 
2015	 1.14086667794299E-02 
2016	 1.20326295948035E-02 
2017	 1.35508577981507E-02 
2018	 1.58963311245661E-02 
2019	 1.81183161364256E-02 
2020	 2.04183018798774E-02 
2021	 2.31653920358444E-02 
2022	 2.55205634461583E-02 
2023	 2.79394784210433E-02 
2024	 3.08020502159323E-02 
2025	 3.32330974765981E-02 
2026	 3.54186886324016E-02 
2027	 3.73056713132343E-02 
2028	 3.90590094165328E-02 
2029	 4.03591887010607E-02 
2030	 4.15692303646857E-02 
2031	 4.27392607292196E-02 
2032	 4.36725793347487E-02 
2033	 4.43970029035614E-02 
2034	 4.47390466650457E-02 
2035	 0.044910219954068 
2036	 4.49246298308369E-02 
2037	 4.47485659560463E-02 
2038	 4.46262987827323E-02 
2039	 0.044290099753639 
2040	 4.39698720724093E-02 
2041	 4.36065691739699E-02 
2042	 4.32614083366914E-02 
2043	 4.30168233543178E-02 
2044	 4.26638549351354E-02 
2045	 4.19570649604772E-02 
2046	 4.07437518882981E-02 
2047	 3.84250755917486E-02 
2048	 3.56913664231738E-02 
2049	 3.32592072275929E-02 
2050	 3.11341466324361E-02 
2051	 2.92269668947313E-02 
2052	 2.75309834952902E-02 
2053	 2.64488164072602E-02 
2054	 2.52861952652472E-02 
2055	 2.51238874918515E-02 
2056	 2.58566616624148E-02 
2057	 2.73238161789157E-02 
2058	 0.028920824928484 
2059	 3.04358434469823E-02 
2060	 3.11944320893125E-02 
2061	 0.031001965211315 
2062	 3.01761030920081E-02 
2063	 2.91289028291177E-02 
2064	 2.87580220703875E-02 
2065	 2.85784380835346E-02 
2066	 2.87061728500697E-02 
2067	 0.029278765709359 
2068	 2.99328738424969E-02 
2069	 3.07526764926425E-02 
2070	 3.15721537236717E-02 
2071	 3.25421891588394E-02 
2072	 3.36372604145595E-02 
2073	 3.49548955981715E-02 
2074	 3.62428417170946E-02 
2075	 3.71029475822003E-02 
2076	 3.84839870267408E-02 
2077	 3.95682784282535E-02 
2078	 4.01761849620801E-02 
2079	 4.08479107966167E-02 
2080	 4.16264457605001E-02 
2081	 4.19358099330315E-02 
2082	 4.17576891402524E-02 
2083	 4.19561740071691E-02 
2084	 0.042147859924164 
2085	 4.24935258658329E-02 
2086	 4.30984630270233E-02 
2087	 4.34099389310126E-02 
2088	 4.39081842667908E-02 
2089	 4.42022249890521E-02 
2090	 4.42874632548878E-02 
2091	 4.43388068068657E-02 
2092	 4.42657645162896E-02 
2093	 4.41557775758339E-02 
2094	 4.39945294986636E-02 
2095	 4.37718620254891E-02 
2096	 4.36871660645368E-02 
2097	 4.34184464258213E-02 
2098	 0.043391435189566 
2099	 4.37029188538213E-02 
2100	 4.38872335477834E-02 
2101	 4.40638637111923E-02 
2102	 4.43964482197623E-02 
2103	 4.45426175349302E-02 
2104	 4.45204567530403E-02 
2105	 0.045149737963289 
2106	 4.54871588070255E-02 
2107	 4.56294759767584E-02 
2108	 4.59454812249845E-02 
2109	 4.54436792832747E-02 
2110	 4.50100876743236E-02 
2111	 4.45648272691012E-02 
2112	 0.043893456433693 
2113	 4.35247235879535E-02 
2114	 4.31292130715151E-02 
2115	 4.30495910151572E-02 
2116	 0.043366650986842 
2117	 4.36498592656989E-02 
2118	 4.41747067294926E-02 
2119	 4.45721091496067E-02 
2120	 4.47730040698509E-02 
2121	 4.51091251821745E-02 
2122	 4.48449797193899E-02 
2123	 4.42304397646716E-02 
2124	 4.41621538983334E-02 
2125	 4.35971044559631E-02 
2126	 4.31093264047132E-02 
2127	 4.32002555539314E-02 
2128	 4.32196164876537E-02 
2129	 4.32336551719001E-02 
2130	 4.34355344328213E-02 
2131	 0.044099340786966 
2132	 4.41802938460328E-02 
2133	 4.37937489530682E-02 
2134	 4.36105501807358E-02 
2135	 4.32389508742016E-02 
2136	 4.32592680222074E-02 
2137	 4.26891508870733E-02 
2138	 4.28149935833798E-02 
2139	 4.31227819007907E-02 
2140	 4.28404553235842E-02 
2141	 4.30815755652849E-02 
